454	608
454	723
454	283
454	70
454	270
454	337
454	199
454	58
454	875
454	246
454	77
454	828
454	963
454	595
454	302
454	949
454	870
454	157
454	393
454	205
454	195
454	66
454	481
454	754
454	911
454	147
454	40
454	765
454	185
608	566
608	347
608	473
608	328
608	536
608	817
608	460
608	290
608	464
608	769
608	702
608	310
608	23
608	304
608	698
608	160
608	775
608	283
608	5
608	721
608	580
608	244
608	177
608	129
608	176
608	868
608	79
608	635
608	239
608	830
723	938
723	10
723	297
723	218
723	714
723	430
723	574
723	261
723	155
723	625
723	83
723	236
723	866
723	333
723	310
723	425
723	530
723	227
723	660
723	58
723	357
283	236
283	291
283	593
283	68
283	462
283	373
283	555
283	642
283	431
283	409
283	512
283	999
283	120
283	370
283	126
283	436
283	424
283	234
283	652
283	909
283	993
283	276
283	244
283	104
70	249
70	838
70	437
70	695
70	852
70	18
70	147
70	994
70	936
70	880
70	955
70	677
70	763
70	974
70	12
70	314
70	659
70	519
70	565
70	191
70	493
70	472
70	346
70	58
70	396
70	478
70	127
70	124
70	855
70	827
70	840
70	134
70	997
270	844
270	902
270	526
270	410
270	332
270	780
270	833
270	221
270	935
270	749
270	208
270	732
270	48
270	868
270	336
270	374
270	625
270	773
270	249
270	126
270	932
270	495
270	781
270	17
270	946
270	681
270	835
270	583
270	674
270	730
270	709
270	985
270	453
270	26
270	2
270	539
270	664
337	792
337	648
337	800
337	485
337	187
337	780
337	808
337	152
337	502
337	442
337	913
337	795
337	37
337	570
337	92
337	579
337	640
337	246
337	600
337	922
337	491
337	257
337	317
337	653
337	668
337	373
337	423
337	602
337	13
337	710
337	562
337	259
337	17
337	340
337	403
337	739
337	900
337	988
337	412
337	636
337	12
337	432
337	436
337	521
199	929
199	851
199	814
199	830
199	11
199	100
199	642
199	39
199	834
199	220
199	877
199	7
199	654
199	693
199	800
199	688
199	128
199	55
199	768
199	223
199	430
199	777
199	340
58	90
58	313
58	45
58	605
58	13
58	999
58	288
58	863
58	589
58	794
58	631
58	566
58	482
58	890
58	570
58	600
58	242
58	250
58	956
58	513
58	462
58	698
58	917
58	592
58	919
58	174
58	933
58	458
58	744
566	247
566	724
566	645
566	395
566	304
566	603
566	663
566	439
566	371
566	968
566	312
566	493
566	443
566	192
566	271
566	24
566	756
566	690
566	25
566	511
566	722
566	942
566	822
566	181
566	509
566	982
347	278
347	487
347	745
347	452
347	882
347	207
347	544
347	669
347	264
347	719
347	575
347	329
347	787
347	20
347	73
347	10
347	405
347	469
347	800
347	857
347	5
347	593
347	711
347	161
347	920
347	252
347	316
347	436
347	289
347	233
347	176
347	196
347	83
347	317
347	319
347	986
347	892
473	440
473	790
473	310
473	733
473	161
473	150
473	582
473	871
473	390
473	946
473	15
473	678
473	484
473	37
473	662
473	848
473	329
473	303
473	31
473	465
473	413
473	259
473	945
473	243
473	13
473	490
473	388
473	774
473	544
473	227
473	580
473	218
473	938
473	71
473	340
473	651
473	718
473	81
473	486
473	373
328	41
328	129
328	922
328	223
328	90
328	761
328	682
328	20
328	325
328	988
328	520
328	742
328	822
328	330
328	954
328	192
328	43
328	248
328	159
328	194
328	834
328	528
328	78
328	217
328	256
328	91
328	676
328	558
328	524
328	426
328	56
328	459
328	684
328	262
328	537
328	565
328	646
328	298
328	441
536	762
536	344
536	779
536	10
536	153
536	593
536	330
536	369
536	678
536	595
536	636
536	18
536	903
536	635
536	976
536	34
536	296
536	575
536	911
536	243
536	858
536	796
536	98
536	953
536	230
536	917
817	397
817	956
817	784
817	746
817	438
817	207
817	545
817	954
817	319
817	803
817	542
817	622
817	821
817	515
817	298
817	57
817	149
817	898
817	124
817	690
817	972
817	148
817	164
817	799
817	206
817	240
817	355
460	367
460	774
460	679
460	466
460	518
460	987
460	475
460	941
460	127
460	170
460	143
460	626
460	609
460	254
460	607
460	697
460	323
460	706
460	765
460	977
460	311
460	860
460	90
460	148
460	135
460	478
460	921
460	185
460	407
290	745
290	359
290	252
290	870
290	63
290	272
290	755
290	986
290	161
290	910
290	979
290	343
290	808
290	811
290	117
290	806
290	66
290	341
290	276
290	653
290	480
290	976
290	715
290	256
290	267
290	369
290	917
290	956
290	111
290	685
464	37
464	600
464	304
464	65
464	743
464	652
464	770
464	170
464	916
464	547
464	422
464	189
464	245
464	804
464	39
464	502
464	370
464	666
464	504
464	130
464	8
464	918
464	704
464	420
464	638
464	350
464	811
464	589
464	924
464	707
769	18
769	41
769	11
769	642
769	67
769	561
769	374
769	230
769	130
769	515
769	790
769	36
769	9
769	365
769	795
769	478
769	424
769	671
769	972
769	486
769	832
769	533
769	378
702	37
702	360
702	681
702	713
702	767
702	178
702	559
702	181
702	441
702	917
702	923
702	351
702	848
702	651
702	832
702	529
702	858
702	262
702	557
702	339
702	437
702	578
702	568
702	794
310	359
310	635
310	532
310	496
310	968
310	549
310	946
310	789
310	610
310	880
310	127
310	256
310	795
310	239
310	722
310	146
310	806
310	560
310	873
310	392
310	643
310	133
310	622
310	444
310	223
310	417
310	315
310	541
23	330
23	693
23	961
23	496
23	219
23	353
23	518
23	576
23	236
23	402
23	124
23	389
23	129
23	15
23	801
23	510
23	231
23	177
23	312
23	451
23	578
23	244
23	311
23	426
938	827
938	689
938	145
938	125
938	517
938	874
938	889
938	71
938	807
938	528
938	378
938	712
938	858
938	396
938	170
938	287
938	342
938	691
938	804
938	99
938	825
938	471
938	93
938	335
938	601
10	745
10	838
10	148
10	665
10	765
10	757
10	951
10	821
10	399
10	449
10	352
10	718
10	176
10	379
10	785
10	415
10	530
10	933
10	190
10	618
10	470
10	67
10	696
10	989
10	634
10	466
10	184
10	550
10	544
10	238
297	294
297	190
297	849
297	962
297	659
297	878
297	779
297	665
297	77
297	598
297	864
297	98
297	411
297	231
297	853
297	619
297	582
297	271
297	453
297	42
297	341
297	677
297	829
297	51
297	927
218	317
218	301
218	115
218	91
218	611
218	933
218	71
218	780
218	34
218	140
218	976
218	276
218	166
218	605
218	390
218	563
218	382
218	756
218	407
218	670
218	302
218	342
218	705
218	729
218	864
218	343
218	634
218	78
714	502
714	145
714	127
714	429
714	683
714	610
714	106
714	52
714	259
714	514
714	456
714	689
714	323
714	560
714	552
714	563
714	26
714	973
714	857
714	48
714	882
714	133
714	87
714	737
714	158
714	509
714	895
714	403
714	975
714	701
714	641
714	530
714	728
430	249
430	871
430	507
430	897
430	220
430	960
430	364
430	83
430	469
430	642
430	613
430	59
430	866
430	228
430	440
430	912
430	510
430	597
430	73
430	825
430	394
430	549
430	676
430	570
430	322
430	313
430	586
430	0
574	852
574	833
574	645
574	393
574	46
574	505
574	39
574	257
574	311
574	510
574	186
574	118
574	892
574	898
574	230
574	983
574	616
574	972
574	303
574	506
574	438
574	264
574	416
574	622
574	849
574	220
574	226
574	827
574	897
574	776
574	949
261	833
261	474
261	406
261	522
261	563
261	393
261	967
261	859
261	5
261	856
261	299
261	576
261	74
261	233
261	157
261	995
261	104
261	438
261	546
261	340
261	125
261	863
261	432
261	941
261	626
261	467
261	827
261	882
155	669
155	397
155	317
155	955
155	944
155	577
155	528
