192	367
192	224
192	154
192	422
192	711
192	425
192	178
192	434
192	217
192	55
192	74
192	559
192	836
192	320
192	671
192	615
192	534
192	475
192	602
192	236
192	994
192	333
192	972
192	307
192	461
192	777
192	912
192	653
192	887
192	915
192	670
192	431
192	42
192	23
192	301
192	834
192	40
192	295
192	407
192	413
192	854
192	200
192	343
192	623
192	901
192	472
192	362
192	13
192	124
192	886
192	818
192	57
192	682
367	918
367	957
367	714
367	286
367	245
367	395
367	175
367	551
367	614
367	723
367	319
367	258
367	928
367	302
367	469
367	466
367	733
367	244
367	687
367	7
367	766
367	200
367	63
367	74
367	622
367	385
367	737
367	782
367	429
367	407
367	523
367	729
367	961
367	51
367	562
367	282
367	569
367	234
367	912
367	923
367	745
367	360
367	375
367	620
367	898
367	19
224	716
224	534
224	395
224	305
224	628
224	722
224	970
224	86
224	943
224	698
224	25
224	387
224	568
224	50
224	671
224	844
224	908
224	225
224	206
224	248
224	353
224	282
224	845
224	104
224	693
224	257
224	428
224	359
224	113
224	240
224	93
224	554
224	546
224	315
224	638
224	953
224	95
224	738
224	895
224	813
224	646
224	787
224	538
224	321
154	954
154	295
154	2
154	496
154	834
154	943
154	844
154	565
154	63
154	532
154	495
154	416
154	177
154	823
154	698
154	228
154	17
154	310
154	561
154	356
154	975
154	459
154	126
154	764
154	246
154	449
154	426
154	336
154	493
154	550
154	258
154	317
154	471
154	768
154	581
154	418
154	414
154	268
154	278
154	911
154	251
154	563
154	741
154	994
154	617
154	475
154	3
154	455
154	56
154	851
154	344
154	930
154	338
154	787
154	902
154	441
154	78
154	238
422	102
422	49
422	534
422	907
422	588
422	88
422	576
422	550
422	698
422	951
422	613
422	756
422	261
422	213
422	423
422	185
422	40
422	133
422	209
422	624
422	706
422	512
422	292
422	908
422	639
422	103
422	54
422	59
422	890
422	879
422	322
422	841
422	106
422	202
422	808
422	863
422	865
711	551
711	275
711	82
711	13
711	414
711	183
711	754
711	359
711	842
711	426
711	517
711	163
711	444
711	223
711	287
711	23
711	978
711	263
711	297
711	944
711	627
711	421
425	725
425	642
425	805
425	898
425	653
425	262
425	631
425	606
425	996
425	138
425	290
425	289
425	847
425	401
425	731
425	873
425	78
425	485
425	917
425	728
178	37
178	245
178	427
178	659
178	191
178	731
178	633
178	717
178	195
178	350
178	664
178	912
178	420
178	147
178	86
178	77
178	384
178	834
178	810
178	843
178	560
178	446
178	698
178	943
178	8
178	839
178	460
178	828
178	762
178	816
178	863
178	673
178	591
178	976
178	17
178	820
178	187
178	984
178	733
178	524
178	171
178	614
434	763
434	934
434	766
434	830
434	516
434	504
434	913
434	585
434	723
434	28
434	349
434	725
434	29
434	728
434	132
434	391
434	745
434	268
434	190
434	353
434	615
434	910
434	474
434	298
434	513
434	43
434	977
434	57
434	686
434	299
434	486
434	39
434	399
434	362
434	104
434	730
434	882
217	35
217	857
217	551
217	55
217	618
217	772
217	405
217	499
217	725
217	303
217	65
217	113
217	897
217	19
217	994
217	46
217	701
217	652
217	665
217	418
217	552
217	328
217	829
217	614
217	83
217	110
217	256
217	825
217	119
217	388
217	436
217	449
217	143
217	576
217	811
217	448
217	41
217	531
217	674
217	195
55	934
55	857
55	841
55	489
55	527
55	37
55	296
55	132
55	215
55	267
55	738
55	186
55	780
55	155
55	202
55	819
55	361
55	560
55	56
55	993
55	476
55	342
55	122
55	403
55	313
55	690
55	105
55	360
55	789
55	936
55	261
55	152
55	950
55	91
55	65
55	156
55	482
55	503
